Accelerometer x,Accelerometer y,Accelerometer z
-43,27,-3
-5,57,-7
7,64,-10
34,72,-5
29,70,-5
20,57,3
14,43,6
-128,69,-6
-128,-5,46
-128,-56,14
-128,-73,6
-128,-40,7
-69,-27,-18
-18,-38,-23
-1,-35,-22
32,-42,-17
47,-51,-15
37,-29,-13
17,-23,-13
-15,-34,-5
-128,-63,24
-128,-54,69
-128,-73,52
-128,-62,51
-128,-4,2
-105,9,-8
-28,29,0
-5,47,1
5,58,5
17,86,10
19,81,10
-7,57,10
-109,57,5
-128,54,10
-128,-13,1
-128,-39,1
-128,-51,14
-128,-54,12
-68,-55,-3
-4,-68,-11
10,-65,-17
51,-67,-15
53,-53,-12
19,-38,-28
-13,-42,-30
-120,-47,-35
-128,-40,58
-128,-73,73
-128,-30,50
-128,-6,21
-88,21,6
-43,32,5
-20,61,-2
11,81,5
22,80,8
13,64,11
9,50,13
-73,44,1
-128,51,1
-128,-47,56
-128,-87,19
-128,-60,22
-97,-41,-13
-58,-39,-17
-12,-42,-20
31,-41,-15
56,-50,-13
60,-34,-15
37,-25,-20
1,-39,-20
-37,-57,-4
-128,-82,75
-128,-106,68
-128,-51,57
-121,15,-3
-82,30,-9
10,47,20
21,51,22
13,63,3
13,69,-5
13,63,0
7,42,18
-39,38,20
-128,33,5
-128,-24,16
-128,-98,18
-127,-59,11
-83,-46,-2
-16,-49,-11
5,-47,-14
41,-47,-17
59,-52,-17
53,-34,-17
2,-30,-28
-4,-32,-27
-128,-89,0
-128,-64,73
-128,-108,74
-128,-42,23
-128,-11,4
-60,13,-1
-27,27,-1
-3,57,-6
21,65,0
32,71,2
17,64,-1
9,52,5
-73,48,15
-128,61,28
-128,-46,52
-128,-87,29
-128,-72,30
-100,-33,-26
-60,-32,-22
4,-32,-17
21,-29,-21
56,-46,-29
66,-46,-28
32,-27,-29
-2,-34,-24
-37,-50,-14
-128,-68,64
-128,-109,83
-128,-81,50
-128,10,2
-94,22,-7
-14,50,-3
4,59,-4
37,73,-4
41,76,-6
25,66,-7
11,48,-1
-40,59,-3
-128,29,1
-128,-28,18
-128,-68,-11
-128,-48,3
-80,-29,-4
-31,-30,-14
-10,-33,-19
35,-47,-22
48,-61,-23
43,-42,-19
28,-27,-16
-5,-29,-17
-108,-55,9
-128,-53,58
-128,-100,71
-128,-73,74
-128,1,24
-100,15,-2
-15,36,-2
20,55,2
27,59,1
24,74,-5
20,78,-5
15,59,-1
-31,47,4
-128,75,3
-128,-53,2
-128,-109,-19
-128,-70,9
-117,-49,-10
-40,-54,-14
12,-52,-11
32,-55,-15
64,-61,-14
63,-43,-11
24,-20,-20
6,-23,-22
-29,-42,-9
-128,-69,72
-128,-121,78
-128,-66,47
-128,-12,17
-78,20,-9
-34,29,-1
12,52,5
27,65,0
26,72,-4
18,74,-5
14,63,-2
-26,41,3
-119,58,2
-128,-19,28
-128,-109,-14
-128,-85,11
-99,-51,-13
-62,-48,-20
-5,-41,-19
24,-40,-16
41,-52,-17
67,-37,-17
48,-27,-19
5,-32,-21
3,-38,-11
-128,-68,48
-128,-122,78
-128,-105,42
-128,-9,5
-100,18,-7
-25,39,-4
-2,46,-2
37,56,0
23,82,-7
24,88,-4
12,64,1
4,49,9
-128,68,37
-128,-61,31
-128,-112,-13
-128,-79,11
-126,-54,-6
-40,-45,-19
-14,-42,-22
43,-46,-40
79,-46,-49
70,-35,-46
28,-33,-44
13,-33,-41
-26,-67,-3
-128,-96,39
-128,-123,73
-128,-87,44
-128,-44,19
-88,14,-9
-52,25,0
2,50,7
13,65,2
26,91,-13
23,81,-9
16,69,-1
-19,50,10
-128,68,5
-128,-16,25
-128,-94,-5
-128,-102,10
-82,-51,-10
-43,-49,-19
7,-49,-21
17,-47,-20
55,-62,-27
66,-33,-26
40,-28,-33
8,-28,-25
6,-37,-8
-128,-58,47
-128,-78,78
-128,-93,62
-128,-26,1
-114,7,-15
-34,32,-6
-9,47,-3
19,73,-3
25,86,-4
23,94,-5
17,57,6
11,45,8
-128,73,9
-128,10,32
-128,-124,-25
-128,-114,11
-90,-43,7
-32,-38,-21
-9,-40,-23
11,-43,-21
42,-56,-23
72,-47,-28
52,-35,-33
5,-32,-31
-33,-53,6
-128,-73,33
-128,-118,81
-128,-100,62
-128,-39,11
-85,21,-17
-45,28,-4
0,44,8
13,57,6
25,81,-3
25,82,-4
11,61,-3
-60,43,3
-128,51,5
-128,-53,25
-128,-116,-23
-128,-82,8
-120,-57,-1
-35,-50,-6
3,-48,-14
23,-54,-21
72,-64,-27
72,-42,-23
24,-19,-34
7,-23,-30
-9,-37,-3
-128,-51,72
-128,-107,84
-128,-79,54
-128,-40,23
-98,5,-8
-54,15,-2
3,41,2
20,73,-9
21,83,-12
29,76,-6
22,61,-5
-30,49,8
-128,48,54
-128,-29,48
-128,-121,3
-128,-79,24
-81,-33,-15
-53,-31,-24
-6,-34,-20
44,-46,-22
62,-60,-27
60,-35,-29
32,-29,-30
3,-32,-20
1,-41,-4
-128,-74,72
-128,-128,94
-128,-103,59
-128,-15,-6
-102,12,-17
-24,32,-1
0,39,3
22,58,2
18,99,-4
13,92,-3
4,51,-1
-45,46,1
-128,14,46
-128,-63,36
-128,-128,11
-126,-75,18
-77,-57,0
-19,-52,-8
-9,-53,-18
52,-72,-32
89,-49,-32
71,-29,-41
-1,-20,-41
22,-14,-18
-128,-73,19
-128,-97,55
-128,-128,101
-128,-53,43
-126,-13,11
-54,20,-5
-28,33,-3
0,64,-4
9,79,-11
20,102,-20
14,77,-10
8,61,0
-100,58,13
-128,61,8
-128,-108,-15
-128,-128,-20
-128,-80,3
-54,-51,-14
-23,-47,-15
3,-42,-18
22,-53,-21
76,-68,-24
53,-37,-32
24,-32,-39
12,-28,-12
-39,-48,7
-128,-80,64
-128,-126,90
-128,-91,40
-122,-3,-12
-79,17,-10
-12,36,3
6,45,3
22,84,-3
21,104,-8
18,85,1
8,51,8
-37,56,9
-128,31,62
-128,-68,45
-128,-128,21
-128,-94,38
-65,-47,-9
-6,-51,-18
3,-44,-15
34,-54,-22
67,-60,-26
62,-34,-34
33,-31,-37
3,-20,-27
-107,-68,-3
-128,-69,56
-128,-128,89
-128,-116,55
-128,-22,-7
-64,26,-14
-23,34,-2
7,61,5
10,77,4
22,97,3
26,88,3
11,51,2
-121,47,11
-128,35,42
-128,-90,37
-128,-128,-2
-125,-64,29
-95,-46,6
-21,-43,-9
1,-42,-21
20,-57,-33
67,-55,-38
63,-30,-36
16,-20,-43
4,-15,-31
-93,-52,-2
-128,-92,90
-128,-128,100
-128,-62,42
-128,-16,4
-62,21,-8
-21,38,-3
4,70,-12
19,98,-21
26,99,-17
20,67,-7
27,52,2
-94,75,22
-128,3,31
-128,-96,-4
-128,-113,36
-128,-70,19
-66,-43,-25
-36,-45,-22
24,-44,-18
60,-72,-26
66,-61,-25
40,-31,-28
16,-33,-33
10,-21,-11
-52,-38,5
-128,-57,83
-128,-86,89
-128,-70,75
-107,9,2
-73,19,-14
-2,43,-2
7,53,3
19,78,4
26,90,1
20,75,3
12,49,5
-40,61,10
-128,3,16
-128,-128,-2
-128,-128,15
-97,-46,-7
-58,-49,-15
-5,-59,-10
19,-63,-14
63,-73,-26
76,-35,-20
54,-15,-26
12,-16,-24
10,-15,-13
-128,-46,13
-128,-67,63
-128,-127,73
-128,-25,4
-112,14,-8
-24,32,-5
5,45,-3
16,76,-14
17,89,-17
24,96,-12
14,59,-4
5,48,4
-128,85,25
-128,28,24
-128,-127,-9
-128,-110,39
-97,-49,-1
-36,-48,-28
-7,-47,-20
34,-65,-18
49,-76,-19
48,-43,-20
6,-31,-29
3,-33,-22
-88,-48,9
-128,-61,42
-128,-103,78
-128,-63,52
-128,-23,9
-68,23,-16
-29,33,-7
5,50,-3
17,62,-3
27,102,-6
26,103,-6
18,62,3
-44,54,8
-128,84,15
-128,-85,3
-128,-128,-17
-128,-79,18
-112,-47,-7
-36,-50,-12
15,-61,-23
50,-78,-35
90,-58,-33
78,-27,-32
10,-29,-43
11,-16,-27
-93,-64,24
-128,-106,66
-128,-111,86
-128,-34,44
-128,-7,18
-45,22,-4
-8,56,-6
-7,69,-9
22,98,-13
32,97,-12
23,65,-9
17,51,-1
-105,75,38
-128,-24,-11
-128,-105,15
-128,-90,31
-128,-62,-6
-48,-53,-22
-14,-50,-13
37,-59,-19
77,-66,-20
62,-43,-20
11,-29,-26
2,-29,-18
-66,-45,10
-128,-67,54
-128,-104,71
-128,-58,46
-128,-19,22
-68,23,-9
-34,36,-5
21,57,7
31,83,4
23,90,-2
19,71,-1
15,56,2
-35,51,8
-128,102,12
-128,-84,-1
-128,-128,19
-128,-76,17
-63,-48,-22
-27,-56,-17
16,-59,-11
44,-71,-12
81,-57,-7
46,-22,-20
18,-24,-29
-10,-23,-24
-62,-43,-16
-128,-61,69
-128,-93,66
-128,-52,43
-127,9,-2
-86,25,-7
-36,68,5
-30,80,6
-4,112,2
3,89,10
4,66,20
-78,39,28
-128,41,16
-128,-68,33
-128,-90,45
-128,-63,32
-81,-58,8
-53,-63,3
-7,-69,-7
23,-68,-10
60,-62,-11
52,-40,-15
18,-26,-28
-8,-25,-11
-58,-43,-3
-128,-45,64
-128,-96,87
-128,-61,59
-128,-27,24
-88,16,-14
-15,41,1
9,47,13
22,78,13
21,93,3
25,67,1
7,56,2
-58,48,18
-128,20,24
-128,-76,14
-128,-128,29
-128,-93,21
-60,-54,-12
-40,-53,-7
-3,-52,-11
62,-65,-24
84,-57,-23
47,-19,-30
12,-16,-37
5,-19,-16
-128,-44,29
-128,-79,47
-128,-93,64
-128,-53,51
-124,2,-3
-79,18,-11
-3,51,-3
18,73,-1
25,87,-1
25,90,-3
22,77,-1
-2,46,3
-54,53,7
-128,59,0
-128,-85,-1
-128,-80,26
-128,-49,-3
-74,-47,-15
-11,-42,-12
-5,-41,-15
36,-61,-16
62,-51,-15
38,-36,-21
-4,-27,-28
-1,-29,-12
-128,-57,19
-128,-57,44
-128,-74,61
-128,-15,29
-124,10,6
-33,38,-1
1,47,3
27,62,21
25,95,13
21,94,8
20,58,8
13,46,4
-128,81,0
-128,20,20
-128,-127,-7
-128,-77,4
-128,-51,-19
-27,-56,-21
-6,-56,-19
51,-65,-25
82,-83,-29
74,-34,-23
14,-23,-32
4,-20,-25
-57,-62,10
-128,-69,42
-128,-128,97
-128,-94,84
-128,-11,41
-70,24,-6
-25,43,-7
3,72,2
6,82,3
14,93,8
18,66,6
16,49,7
-86,53,15
-128,58,28
-128,-102,17
-128,-128,35
-128,-69,16
-65,-59,-27
-31,-52,-16
28,-42,-12
58,-54,-19
84,-45,-27
65,-25,-28
-2,-25,-31
-17,-43,10
-128,-70,29
-128,-108,90
-128,-103,88
-128,-33,37
-125,3,6
-39,29,-11
7,62,-5
19,74,-6
30,106,-9
31,102,-6
20,62,6
-17,50,20
-128,92,24
-128,-30,-7
-128,-118,-42
-128,-78,-1
-122,-49,-19
-32,-51,-16
25,-42,-11
40,-47,-16
64,-59,-26
62,-46,-24
19,-32,-30
5,-29,-26
-73,-41,3
-128,-32,61
-128,-70,75
-128,-18,61
-128,10,32
-82,48,8
13,57,-1
16,57,-3
1,51,-4
2,47,-6
-38,39,-20
-62,25,-12
-105,11,-20
-128,11,-38
-128,-46,-40
-128,-28,-50
-94,-51,-38
-26,-27,-14
-6,-23,-12
-53,-19,-9
20,-25,26
5,-28,32
-19,-24,-2
-21,-27,-11
-90,-4,-42
-128,-9,-59
-128,-54,-20
-128,-41,-8
-101,-46,5
-56,-31,3
-40,-14,-13
-15,20,-26
-14,36,-29
-7,56,-43
-24,64,-42
-43,49,-32
-102,40,-26
-128,36,-29
-128,20,-3
-128,25,10
-109,11,4
-68,-8,-2
-40,-18,-1
5,-35,-9
16,-46,-11
54,-47,-8
36,-29,-19
-1,-32,-26
-110,-55,-29
-128,-58,3
-128,-93,16
-128,-63,29
-119,-21,-1
-68,15,-19
-39,27,-19
-10,61,-21
-5,68,-21
18,78,-3
24,77,0
9,63,9
-58,43,-3
-128,60,-21
-128,3,-54
-128,-69,-51
-128,-79,-19
-124,-56,-28
-56,-38,-17
-6,-35,-19
16,-39,-24
58,-58,-25
63,-49,-22
13,-38,-27
-5,-36,-27
-35,-65,15
-128,-73,43
-128,-78,70
-128,-46,66
-128,-26,30
-72,15,0
-21,45,-2
-5,58,-8
25,78,-10
29,88,-9
23,80,-1
24,63,6
-17,44,19
-128,42,6
-128,-43,0
-128,-128,17
-128,-102,18
-90,-64,-30
-43,-62,-27
32,-42,-11
57,-52,-21
73,-54,-23
48,-21,-20
18,-24,-25
16,-29,-17
-16,-58,-5
-128,-86,56
-128,-116,83
-128,-80,58
-115,5,6
-85,18,-11
-3,49,-11
16,62,-5
15,80,-8
17,90,-9
15,78,-7
3,47,3
-42,46,14
-128,37,35
-128,-128,-26
-128,-128,2
-118,-46,-15
-75,-45,-28
-14,-40,-17
10,-42,-17
57,-55,-17
62,-37,-11
41,-25,-14
-8,-29,-25
-21,-38,-7
-128,-59,33
-128,-78,27
-128,-90,21
-128,-29,-8
-123,-11,-19
-54,22,-15
-27,34,-14
10,57,-14
19,76,-16
8,103,-18
1,93,9
-29,74,16
-128,75,7
-128,55,-11
-128,-31,-12
-128,-70,31
-128,-70,21
-62,-53,-8
-25,-54,-9
10,-63,-17
22,-70,-20
41,-53,-12
0,-48,-28
-23,-55,-30
-50,-70,4
-104,-72,29
-128,-57,23
-128,-38,45
-128,-17,40
-105,26,10
-69,42,11
-19,77,4
-14,93,2
-13,120,6
-7,105,5
-10,68,-1
-65,52,7
-128,70,12
-128,-68,2
-128,-105,38
-128,-88,34
-85,-84,1
-60,-81,1
-8,-68,-3
17,-63,-12
57,-55,-23
53,-34,-24
15,-6,-32
-35,-13,-18
-72,-11,2
-128,-47,55
-128,-87,72
-128,-35,61
-128,-7,40
-95,21,4
-10,56,-1
10,66,-3
22,78,-7
29,79,-5
23,66,1
31,50,9
6,47,20
-128,87,7
-128,3,-4
-128,-107,-6
-128,-80,20
-125,-43,-28
-84,-51,-22
-1,-46,-12
67,-59,-27
76,-57,-32
47,-25,-30
23,-18,-25
3,-13,-7
-1,-25,5
-128,-53,35
-128,-84,62
-128,-89,65
-128,-10,-2
-111,19,-14
-40,50,-10
-8,69,8
22,78,20
30,74,21
27,70,15
15,51,9
-20,49,7
-128,50,40
-128,-121,21
-128,-128,42
-128,-44,-2
-84,-43,-20
-27,-43,-24
4,-42,-22
61,-54,-25
61,-37,-27
48,-24,-24
-7,-30,-27
2,-33,-15
-128,-77,24
-128,-79,71
-128,-98,61
-128,-49,20
-128,-6,-6
-45,41,-10
-17,56,-9
26,80,-8
33,84,-8
23,80,-8
17,59,-1
4,44,1
-128,58,18
-128,19,41
-128,-118,-19
-128,-89,-2
-115,-57,-11
-31,-38,-19
-9,-41,-21
15,-41,-22
39,-56,-19
65,-53,-18
22,-25,-25
0,-23,-27
-11,-45,-6
-128,-73,14
-128,-107,89
-128,-107,67
-128,-39,39
-86,26,-13
-49,34,-14
10,54,0
25,61,3
30,85,-5
25,89,-8
16,68,-6
-23,50,0
-128,62,7
-128,-22,66
-128,-94,23
-128,-88,30
-81,-44,-4
-44,-44,-12
-11,-44,-17
8,-44,-18
73,-56,-19
80,-44,-16
35,-20,-28
3,-24,-27
-4,-44,-17
-128,-59,63
-128,-112,76
-128,-93,56
-128,-40,27
-98,26,-11
-12,53,-4
8,72,-2
29,74,0
34,75,-3
21,62,-6
17,58,-3
-24,48,5
-128,60,24
-128,-7,29
-128,-81,-29
-128,-67,-11
-97,-36,-7
-52,-28,-5
-9,-28,-18
30,-42,-25
49,-54,-26
57,-37,-16
9,-27,-20
9,-25,-17
-37,-61,15
-128,-79,39
-128,-103,80
-128,-89,80
-124,-29,45
-103,6,11
-40,40,-21
3,69,-11
20,74,-3
28,81,4
26,80,7
25,60,11
5,47,12
-128,63,30
-128,-61,9
-128,-128,22
-128,-78,26
-116,-51,-12
-42,-37,-28
20,-33,-17
43,-32,-17
61,-45,-30
61,-38,-31
26,-32,-34
9,-28,-31
-9,-45,-13
-128,-64,74
-128,-106,86
-128,-103,71
-128,-53,45
-88,21,-7
-51,24,-13
4,60,-9
20,72,-9
24,75,-8
21,66,-4
16,60,-2
6,41,10
-56,49,15
-128,30,42
-128,-115,3
-128,-104,26
-115,-31,-20
-75,-38,-34
-15,-38,-26
15,-40,-25
62,-51,-23
58,-33,-18
42,-24,-17
2,-23,-25
2,-33,-18
-128,-81,31
-128,-65,77
-128,-104,76
-128,-36,25
-117,3,-5
-35,29,-17
-6,47,-13
24,69,-9
33,73,-5
31,73,-4
15,64,-1
10,52,3
-103,61,10
-128,57,26
-128,-61,2
-128,-91,17
-128,-58,10
-58,-29,-32
-31,-34,-37
6,-36,-27
28,-36,-21
62,-47,-22
44,-25,-21
15,-26,-24
16,-41,-13
-20,-69,7
-128,-91,102
-128,-128,89
-128,-70,65
-127,6,3
-83,18,-6
2,46,1
21,63,1
31,67,-4
31,67,-8
16,66,-9
8,47,2
-20,38,11
-128,29,35
-128,-11,34
-128,-84,5
-128,-59,20
-88,-37,7
-22,-33,-12
-23,-37,-22
27,-48,-29
66,-55,-26
71,-30,-25
1,-22,-27
5,-23,-20
-45,-98,21
-128,-118,55
-128,-127,86
-128,-101,88
-128,-12,25
-73,15,-7
-25,30,-2
5,77,0
19,76,0
26,72,-8
15,65,-14
-11,52,-7
-54,29,12
-125,41,9
-128,6,-29
-128,-41,-24
-128,-79,-2
-128,-72,-18
-55,-43,-16
-23,-38,-20
2,-33,-17
42,-45,-18
58,-49,-19
34,-32,-15
-7,-34,-13
3,-42,-8
-128,-98,55
-128,-97,86
-128,-101,77
-128,-56,54
-112,12,9
-20,38,3
7,49,5
15,54,0
16,56,-1
17,63,-1
14,65,-1
12,55,7
-95,55,24
-128,45,19
-128,-78,43
-128,-99,45
-128,-65,13
-94,-48,-7
-27,-34,-13
8,-43,-18
36,-43,-19
74,-52,-25
63,-34,-26
12,-29,-31
15,-26,-20
9,-47,-8
-128,-97,71
-128,-122,96
-128,-77,74
-128,-26,46
-100,19,-8
0,43,-6
16,65,-3
3,76,-5
13,77,1
12,65,9
17,60,13
11,38,15
-128,70,12
-128,10,10
-128,-99,30
-128,-90,42
-123,-44,-35
-75,-40,-38
-17,-40,-21
24,-42,-25
46,-53,-27
63,-43,-25
45,-30,-22
-10,-20,-20
-2,-39,-2
-126,-79,14
-128,-113,104
-128,-128,98
-128,-20,52
-128,12,18
-13,45,-11
30,90,-17
17,78,-18
25,72,0
22,64,6
16,53,15
11,42,15
-128,43,15
-128,-24,49
-128,-74,40
-128,-76,32
-128,-60,1
-60,-34,-25
-35,-38,-22
15,-37,-11
54,-43,-23
66,-49,-28
44,-26,-25
14,-27,-27
10,-36,-22
-27,-107,41
-128,-97,94
-128,-116,67
-128,-66,54
-120,13,13
-83,22,-4
3,54,-4
29,64,-5
24,66,-9
23,59,-9
20,60,-5
19,48,11
6,43,16
-128,69,5
-128,-66,12
-128,-88,29
-128,-46,-6
-102,-40,-24
-22,-39,-19
5,-37,-18
27,-40,-17
61,-49,-20
61,-40,-21
8,-24,-28
-11,-21,-27
11,-41,8
-81,-84,32
-128,-109,78
-128,-76,68
-128,-26,41
-88,22,-2
-48,30,-11
7,63,-7
18,65,-3
27,68,0
23,66,7
18,62,13
17,44,17
-46,54,20
-128,15,29
-128,-106,35
-128,-98,39
-117,-37,-25
-77,-28,-37
-24,-36,-24
6,-39,-23
49,-42,-26
53,-52,-33
47,-36,-29
2,-29,-32
2,-27,-30
-18,-62,-4
-128,-91,36
-128,-115,82
-128,-80,62
-128,-35,41
-92,13,-1
-42,29,-8
14,69,-10
17,72,-12
14,73,-11
14,63,-2
20,60,8
-15,38,18
-108,50,14
-128,6,9
-128,-91,12
-128,-80,28
-74,-40,-13
-38,-36,-23
-34,-36,-29
-19,-39,-21
36,-48,-16
56,-42,-19
44,-30,-20
-5,-25,-21
-3,-25,-13
-90,-70,18
-128,-72,63
-128,-117,83
-128,-39,55
-128,3,19
-43,32,-11
7,48,-8
22,76,-10
16,76,-9
24,71,0
17,65,11
20,57,17
-39,47,23
-128,66,19
-128,-78,25
-128,-128,17
-128,-74,24
-91,-37,-40
-54,-31,-33
13,-37,-20
37,-36,-22
57,-47,-31
52,-32,-27
33,-28,-26
7,-27,-32
18,-36,-27
-128,-88,48
-128,-92,81
-128,-95,61
-128,-23,28
-122,9,2
-35,34,-4
-13,56,-8
33,68,-7
28,70,-10
18,69,-9
16,59,0
14,48,6
-91,57,8
-128,71,6
-128,-66,30
-128,-93,23
-128,-52,48
-36,-35,-15
-35,-36,-27
-35,-43,-20
3,-50,-17
73,-57,-24
46,-28,-27
7,-22,-31
5,-28,-20
15,-55,-6
-128,-95,93
-128,-123,82
-128,-94,59
-125,0,5
-80,22,-14
-23,51,-16
3,71,-11
36,77,1
35,74,1
15,68,2
12,49,14
0,41,13
-128,51,20
-128,-5,46
-128,-128,-13
-128,-114,9
-92,-39,11
-43,-24,-17
-26,-30,-22
8,-39,-19
31,-41,-22
54,-45,-26
31,-21,-24
3,-25,-27
18,-41,-8
-28,-74,19
-128,-96,90
-128,-128,89
-128,-69,60
-122,-15,3
-93,2,-9
-32,19,6
-20,26,9
3,35,7
8,43,4
8,70,1
-10,70,9
-27,58,17
-118,60,30
-128,44,21
-128,-43,13
-128,-57,29
-128,-63,32
-81,-78,1
-29,-80,1
40,-82,-5
61,-79,-14
58,-54,-28
37,-47,-30
-3,-69,-30
-69,-102,-1
-128,-112,20
-128,-119,71
-128,-94,63
-128,-28,18
-107,12,9
-71,20,23
-35,43,18
-35,58,11
-18,102,6
-9,111,3
-13,86,14
-73,43,7
-128,36,-6
-128,-36,1
-128,-99,30
-128,-124,33
-128,-115,21
-90,-89,2
-13,-82,-8
4,-71,-17
39,-59,-31
58,-52,-32
52,-16,-29
32,-15,-31
6,-22,-23
-89,-57,-11
-128,-60,25
-128,-128,82
-128,-124,42
-128,-18,-21
-128,17,-28
-27,46,3
18,63,10
29,69,6
35,83,-6
24,88,-7
7,66,4
-35,52,3
-128,67,-10
-128,-44,18
-128,-110,-18
-128,-87,1
-128,-59,1
-45,-48,-12
-10,-53,-27
3,-48,-29
68,-54,-23
77,-52,-17
43,-24,-15
21,-28,-15
15,-51,-5
-128,-98,47
-128,-82,79
-128,-101,62
-128,-75,35
-117,5,-6
-66,19,-5
1,41,5
29,55,5
33,58,4
16,57,-2
10,57,1
2,46,10
-88,47,1
-128,61,-1
-128,-83,45
-128,-120,25
-128,-49,38
-101,-30,17
-20,-48,-6
-18,-53,-23
16,-61,-19
80,-55,-13
66,-28,-15
18,-17,-20
8,-19,-20
-77,-48,5
-128,-50,68
-128,-103,59
-128,-42,36
-128,-6,19
-79,18,-5
-36,31,-4
7,56,-4
38,76,-6
44,86,-11
33,83,-4
12,65,-4
-77,51,-7
-128,68,-12
-128,-13,-28
-128,-66,0
-128,-59,3
-77,-33,-21
-55,-30,-23
-9,-34,-17
12,-33,-15
45,-51,-19
49,-41,-11
33,-34,-10
-13,-42,-17
-39,-53,-5
-128,-62,36
-128,-98,56
-128,-61,41
-119,0,9
-86,14,-8
-1,32,-1
7,42,-1
8,62,-1
23,83,1
23,90,2
13,69,8
11,54,8
-128,78,6
-128,36,13
-128,-100,-17
-128,-73,25
-110,-43,-5
-32,-50,-31
-27,-49,-27
8,-55,-15
69,-61,-10
67,-51,-13
24,-26,-29
2,-27,-35
-5,-45,-14
-128,-71,36
-128,-108,45
-128,-65,49
-128,-32,28
-111,10,-14
-55,19,-16
5,55,-6
-4,69,-6
23,86,4
24,85,1
26,73,3
-24,48,2
-70,42,5
-128,52,-12
-128,-31,-24
-128,-95,11
-123,-42,-10
-90,-29,-29
-36,-29,-22
-15,-31,-18
24,-39,-19
36,-52,-20
57,-47,-13
15,-32,-24
-17,-35,-28
-111,-62,-6
-128,-56,33
-128,-101,21
-128,-43,20
-128,-17,1
-83,14,-14
-42,28,-7
-7,50,2
-2,58,3
15,92,6
18,86,8
6,77,9
-53,51,-3
-108,60,-10
-128,31,-16
-128,-29,-7
-128,-65,7
-128,-72,1
-95,-71,-6
-25,-67,-4
5,-62,-8
58,-54,-11
64,-40,-14
46,-11,-27
-16,-18,-41
-32,-21,-30
-128,-31,15
-128,-66,57
-128,-87,57
-128,-56,37
-128,0,-8
-59,30,-7
-33,44,-7
6,72,-4
19,87,-2
18,95,-3
13,81,4
8,39,4
-128,72,15
-128,38,36
-128,-110,-15
-128,-128,0
-120,-50,2
-60,-39,-31
-39,-42,-31
14,-43,-19
36,-43,-21
65,-59,-28
62,-43,-28
19,-28,-38
-13,-29,-22
-74,-55,-5
-128,-71,69
-128,-97,67
-128,-46,61
-128,-6,40
-77,23,0
10,65,1
16,74,2
22,90,3
24,90,4
24,72,5
21,58,7
-50,53,8
-128,50,-48
-128,-44,-46
-128,-80,4
-128,-74,-5
-70,-47,-25
-48,-41,-24
-6,-44,-15
45,-49,-16
57,-58,-22
60,-41,-22
41,-30,-22
-7,-30,-24
-89,-70,9
-128,-81,30
-128,-100,25
-128,-82,33
-128,-26,3
-108,3,-7
-30,36,-12
0,62,-20
32,74,-13
38,86,-5
24,84,-5
15,63,4
11,52,6
-118,96,-7
-128,-32,19
-128,-115,-35
-128,-89,2
-120,-45,8
-39,-38,-22
-26,-45,-29
16,-56,-26
77,-71,-23
78,-52,-17
33,-23,-31
5,-23,-37
8,-31,-10
-82,-62,14
-128,-110,48
-128,-85,55
-128,-37,26
-98,8,-9
-59,17,-14
-3,49,-12
3,76,-11
11,92,-8
34,97,-5
32,80,-3
-7,55,4
-60,56,15
-128,38,-50
-128,-104,4
-128,-92,23
-103,-52,-16
-60,-42,-22
-28,-43,-17
-5,-43,-18
46,-60,-25
69,-45,-24
51,-36,-26
-6,-28,-30
8,-31,-6
-128,-75,12
-128,-82,49
-128,-82,72
-128,-34,36
-125,-3,11
-58,25,-13
-21,35,-13
15,55,-11
17,81,-7
21,92,-4
23,80,6
20,63,10
-12,64,16
-128,108,22
-128,-65,10
-128,-119,34
-128,-83,51
-46,-38,-8
-19,-48,-24
-11,-55,-17
13,-59,-16
71,-66,-37
51,-40,-51
18,-37,-52
19,-26,-23
-4,-47,6
-128,-84,62
-128,-100,68
-128,-73,59
-128,-9,10
-94,8,-4
-29,39,-4
-17,55,-7
26,78,-8
25,94,-16
21,87,-14
17,59,-3
-1,46,3
-128,69,12
-128,11,20
-128,-114,-14
-128,-72,26
-104,-51,-7
-14,-55,-20
-6,-50,-19
25,-66,-22
64,-70,-25
73,-31,-30
11,-27,-42
9,-24,-29
-96,-63,0
-128,-62,31
-128,-119,77
-128,-91,62
-128,-18,9
-60,21,-9
-28,33,-11
24,69,-13
35,80,-6
22,87,-3
23,89,2
10,57,0
-44,73,19
-128,85,13
-128,-61,3
-128,-98,16
-128,-76,-1
-71,-43,-19
-46,-46,-13
6,-41,-20
34,-46,-30
78,-53,-45
34,-29,-38
3,-26,-34
26,-36,-8
-77,-73,19
-128,-103,55
-128,-110,50
-128,-60,36
-128,-34,-2
-59,11,-7
-1,50,-22
11,68,-24
38,82,-6
32,85,-2
17,73,1
3,58,3
-95,57,3
-128,19,31
-128,-50,17
-128,-93,11
-128,-65,7
-34,-38,-20
-4,-38,-16
-22,-42,-22
61,-68,-24
92,-60,-23
35,-29,-45
8,-29,-49
8,-27,-5
-128,-57,56
-128,-90,76
-128,-81,83
-128,-38,56
-106,8,-9
-47,16,-15
7,49,-16
7,86,-20
29,98,-11
35,94,-2
28,75,5
14,49,13
-59,69,21
-128,19,-4
-128,-119,22
-128,-94,43
-115,-38,-28
-71,-39,-32
-2,-49,-17
27,-48,-15
59,-69,-29
60,-50,-31
