,still,still_music,hand_up,hand_down,walking,running,after_sprint,tapping_fingers,tapping_foot,flexing
310,-67.23,-97.2,-97.18,-15.0,-91.54,36.79,-206.76,139.73,-97.64,118.87
311,-86.2,-119.92,-124.41,-17.21,-114.25,34.53,-204.76,131.1,-125.57,108.68
312,-107.04,-145.14,-154.0,-18.96,-139.59,30.59,-191.79,122.26,-154.63,93.29
313,-130.61,-173.14,-183.71,-19.27,-167.94,25.43,-170.8,113.27,-182.19,76.78
314,-157.92,-202.41,-210.65,-17.15,-198.07,19.93,-146.05,104.26,-205.27,60.67
315,-188.58,-229.72,-230.97,-12.09,-227.06,14.97,-120.99,95.39,-220.47,45.34
316,-220.32,-251.01,-241.33,-4.31,-250.78,11.04,-97.58,87.0,-225.39,30.03
317,-248.81,-262.79,-240.13,5.21,-265.11,8.06,-76.51,78.74,-219.73,13.34
318,-268.57,-263.51,-228.2,15.11,-267.45,5.55,-57.86,70.55,-205.55,-6.05
319,-274.64,-254.2,-208.47,23.98,-257.74,2.93,-41.68,62.47,-186.46,-28.62
320,-264.6,-237.97,-184.81,30.82,-238.62,-0.17,-28.26,54.63,-166.27,-53.68
321,-239.76,-218.79,-160.61,35.13,-214.27,-3.67,-17.8,47.17,-147.73,-79.52
322,-204.83,-200.69,-137.82,36.85,-189.47,-7.6,-10.01,40.18,-131.94,-104.05
323,-166.78,-186.16,-117.51,36.22,-167.43,-11.54,-4.53,33.74,-119.39,-126.38
324,-131.75,-176.02,-99.7,33.62,-149.25,-15.05,-0.45,27.93,-110.08,-146.53
325,-103.4,-169.72,-84.26,29.46,-134.3,-17.93,3.17,22.86,-104.22,-165.41
326,-82.41,-165.62,-71.32,24.24,-121.11,-20.41,6.82,18.14,-102.2,-184.67
327,-67.48,-161.31,-61.19,18.54,-108.27,-23.0,10.44,13.57,-103.9,-206.13
328,-56.73,-153.84,-53.92,13.02,-94.82,-26.34,13.49,9.12,-107.95,-231.56
329,-48.79,-140.26,-49.06,8.27,-80.29,-30.77,15.34,4.8,-111.48,-262.33
330,-43.07,-118.44,-45.66,4.73,-64.46,-36.04,15.66,0.64,-110.76,-298.75
331,-39.19,-88.32,-42.59,2.52,-47.53,-41.52,14.71,-3.37,-102.43,-338.95
332,-36.7,-51.86,-39.38,1.47,-29.8,-45.94,13.0,-7.3,-85.11,-378.56
333,-34.55,-12.76,-35.99,1.16,-11.88,-47.81,11.56,-11.21,-59.56,-410.32
334,-31.41,24.68,-32.87,1.15,5.25,-46.08,11.44,-15.13,-28.59,-426.08
335,-26.37,56.64,-30.78,1.14,20.34,-40.39,13.29,-19.3,4.0,-419.93
336,-19.39,80.79,-30.4,1.02,32.16,-31.2,17.09,-23.72,34.71,-390.93
337,-11.26,96.47,-32.16,0.81,39.88,-19.48,22.15,-28.22,61.25,-344.01
338,-3.25,104.45,-36.01,0.53,43.45,-6.37,27.46,-32.51,82.74,-288.21
339,3.55,106.26,-41.36,0.08,43.61,7.15,32.06,-36.37,99.3,-233.02
340,8.65,103.5,-47.12,-0.73,41.59,20.21,35.42,-39.75,111.28,-184.97
341,12.07,97.64,-51.96,-2.06,38.8,32.22,37.35,-42.81,118.59,-146.43
342,14.35,89.92,-54.34,-3.93,36.42,42.74,38.12,-45.86,120.87,-116.08
343,16.1,81.27,-52.93,-6.16,34.94,51.44,38.16,-49.29,117.88,-91.41
344,17.64,72.44,-46.9,-8.47,34.16,58.04,37.73,-53.53,109.96,-70.97
345,18.88,64.02,-36.25,-10.55,33.43,62.47,36.88,-58.66,98.3,-55.05
346,19.4,56.43,-21.8,-12.29,32.1,64.81,35.51,-64.47,84.79,-44.69
347,18.77,50.0,-4.89,-13.73,29.86,65.32,33.47,-70.56,71.46,-40.11
348,16.81,44.9,12.96,-15.1,26.97,64.32,30.76,-76.54,60.0,-39.68
349,13.71,41.14,30.43,-16.69,23.96,62.15,27.52,-82.27,51.3,-40.35
350,9.91,38.67,46.51,-18.73,21.5,59.22,23.92,-87.99,45.29,-39.16
351,5.94,37.42,60.57,-21.32,19.99,55.96,20.19,-94.57,41.3,-34.35
352,2.08,37.31,72.14,-24.35,19.41,52.77,16.53,-102.78,38.35,-26.02
353,-1.77,38.23,80.89,-27.41,19.35,49.84,13.17,-112.82,35.61,-15.8
354,-6.05,39.96,86.59,-29.78,19.22,47.16,10.37,-124.18,32.58,-5.9
355,-11.24,41.99,89.21,-30.57,18.42,44.52,8.43,-135.89,29.16,2.02
356,-17.37,43.53,89.07,-28.89,16.51,41.55,7.64,-146.93,25.55,7.37
357,-23.64,43.61,86.8,-24.24,13.3,37.93,8.14,-156.45,22.0,10.86
358,-28.36,41.42,83.28,-16.67,8.89,33.46,9.81,-164.27,18.63,13.86
359,-29.46,36.63,79.28,-6.96,3.76,28.15,12.29,-170.89,15.32,17.55
360,-25.15,29.55,75.31,3.68,-1.27,22.17,15.02,-177.77,11.74,22.43
361,-14.79,21.0,71.57,13.83,-5.12,15.92,17.4,-186.66,7.41,27.92
362,0.79,12.01,67.91,22.3,-6.69,10.03,18.98,-198.83,1.83,32.59
363,19.39,3.41,64.13,28.32,-5.24,5.26,19.54,-214.67,-5.5,34.76
364,38.1,-4.38,60.06,31.67,-0.62,2.36,19.09,-233.55,-14.9,33.19
365,54.27,-11.45,55.71,32.54,6.59,1.84,17.82,-253.77,-26.35,27.33
366,66.15,-18.32,51.24,31.34,15.31,3.75,16.07,-272.67,-39.15,17.57
367,73.13,-25.75,46.86,28.59,24.26,7.53,14.11,-287.21,-51.8,4.95
368,75.58,-34.53,42.77,24.77,32.28,12.2,12.17,-294.61,-61.98,-9.02
369,74.3,-45.12,39.07,20.42,38.6,16.6,10.33,-293.89,-67.14,-22.45
370,70.13,-57.36,35.74,16.08,42.83,19.8,8.51,-285.09,-65.21,-33.13
371,63.78,-70.02,32.75,12.29,44.92,21.27,6.56,-268.71,-55.4,-38.63
372,55.84,-80.78,29.96,9.44,45.01,21.04,4.3,-245.93,-38.56,-36.75
373,47.01,-86.64,27.18,7.68,43.37,19.42,1.66,-218.75,-16.97,-26.32
374,38.13,-84.75,24.15,6.89,40.34,16.87,-1.22,-189.84,6.34,-7.87
375,30.1,-73.51,20.55,6.71,36.35,13.81,-4.02,-161.9,28.48,16.18
376,23.66,-53.24,16.22,6.76,31.88,10.54,-6.24,-137.6,47.36,42.04
377,19.1,-26.33,11.12,6.7,27.38,7.36,-7.38,-118.89,61.87,65.77
378,16.27,3.49,5.48,6.41,23.18,4.5,-7.19,-109.63,71.75,84.46
379,14.62,32.24,-0.3,5.91,19.42,2.22,-5.74,-111.69,77.07,96.86
380,13.58,56.73,-5.81,5.31,16.04,0.67,-3.47,-123.8,78.09,103.3
381,12.78,75.08,-10.86,4.73,12.89,-0.16,-1.07,-142.47,75.1,104.86
382,12.19,86.79,-15.49,4.21,9.89,-0.43,0.83,-163.81,68.6,102.58
383,12.0,92.23,-19.99,3.68,7.1,-0.41,1.83,-184.35,59.46,97.05
384,12.43,92.25,-24.77,2.98,4.73,-0.3,1.92,-200.07,48.86,88.7
385,13.42,87.87,-30.21,1.9,2.97,-0.27,1.39,-207.36,38.16,78.17
386,14.51,80.14,-36.58,0.21,1.83,-0.34,0.63,-202.68,28.54,66.69
387,14.94,70.26,-43.89,-2.16,1.1,-0.49,-0.06,-189.93,20.78,56.0
388,13.99,59.43,-51.77,-5.11,0.34,-0.8,-0.63,-173.81,15.09,47.67
389,11.23,48.75,-59.38,-8.32,-0.92,-1.39,-1.27,-157.86,11.19,42.51
390,6.85,39.06,-65.45,-11.35,-3.05,-2.51,-2.3,-144.89,8.49,40.2
391,1.5,30.79,-68.5,-13.78,-6.24,-4.32,-3.99,-138.38,6.3,39.55
392,-3.92,24.05,-67.26,-15.43,-10.38,-6.88,-6.41,-141.88,4.08,39.07
393,-8.6,18.73,-61.05,-16.45,-15.11,-9.94,-9.36,-155.71,1.48,37.69
394,-12.2,14.74,-50.1,-17.27,-19.76,-12.96,-12.38,-178.48,-1.52,35.05
395,-14.92,12.08,-35.5,-18.45,-23.45,-15.21,-14.81,-205.6,-4.77,31.49
396,-17.39,10.88,-18.84,-20.41,-25.18,-15.94,-15.99,-240.37,-7.99,27.83
397,-20.42,11.22,-1.84,-23.24,-24.1,-14.7,-15.44,-282.63,-10.99,24.63
398,-24.69,12.88,14.07,-26.57,-19.8,-11.5,-13.04,-326.04,-13.75,21.99
399,-30.5,15.29,27.9,-29.68,-12.54,-6.8,-9.08,-360.94,-16.6,19.36
400,-37.53,17.47,39.05,-31.66,-3.22,-1.4,-4.18,-380.8,-20.15,15.7
401,-44.87,18.3,47.25,-31.65,6.81,3.83,0.86,-385.75,-25.2,9.79
402,-51.02,16.85,52.49,-29.12,16.14,8.2,5.34,-379.7,-32.52,0.82
403,-54.18,12.75,54.98,-23.98,23.72,11.34,8.84,-371.73,-42.45,-11.41
404,-52.73,6.32,55.18,-16.67,28.95,13.21,11.21,-369.95,-54.6,-26.07
405,-45.65,-1.62,53.75,-8.02,31.8,14.02,12.58,-391.59,-67.64,-41.39
406,-33.03,-10.0,51.41,0.96,32.57,14.04,13.17,-445.18,-79.33,-54.95
407,-16.09,-17.94,48.75,9.25,31.75,13.55,13.17,-525.39,-86.98,-64.11
408,2.98,-25.05,46.1,16.08,29.8,12.72,12.68,-617.03,-88.08,-66.68
409,21.64,-31.59,43.53,20.97,27.14,11.63,11.71,-703.87,-81.15,-61.33
410,37.58,-38.29,40.85,23.77,24.0,10.31,10.22,-774.45,-66.17,-47.93
411,49.28,-46.16,37.85,24.5,20.55,8.7,8.14,-820.61,-44.74,-27.57
412,56.17,-56.02,34.36,23.36,16.93,6.72,5.44,-841.94,-19.54,-2.45
413,58.57,-68.04,30.43,20.66,13.27,4.31,2.16,-766.33,6.33,24.56
414,57.27,-81.32,26.32,16.8,9.71,1.55,-1.48,-571.45,30.09,50.38
415,53.27,-93.78,22.48,12.35,6.37,-1.4,-5.04,-296.8,49.79,72.24
416,47.55,-102.43,19.29,7.87,3.37,-4.23,-7.94,-17.36,64.43,88.23
417,40.92,-104.15,16.98,3.96,0.74,-6.61,-9.52,209.48,73.77,97.46
418,34.1,-96.69,15.46,0.96,-1.54,-8.3,-9.29,365.58,78.1,100.09
419,27.7,-79.58,14.29,-0.95,-3.51,-9.17,-7.09,445.95,78.01,97.12
420,22.26,-54.38,12.89,-1.9,-5.26,-9.39,-3.16,478.92,74.29,89.95
421,18.14,-24.41,10.72,-2.14,-6.83,-9.33,1.86,482.01,67.86,80.14
422,15.41,6.3,7.51,-1.99,-8.36,-9.51,7.16,465.49,59.71,69.16
423,13.9,34.05,3.35,-1.69,-10.07,-10.42,11.96,424.79,50.78,58.28
424,13.19,56.31,-1.38,-1.38,-12.23,-12.26,15.73,360.04,41.92,48.54
425,12.83,71.98,-6.2,-1.1,-15.12,-14.86,18.26,286.51,33.76,40.61
426,12.51,81.11,-10.76,-0.83,-18.78,-17.6,19.6,223.85,26.69,34.75
427,12.22,84.45,-14.96,-0.54,-22.86,-19.59,19.97,187.07,20.88,30.77
428,12.14,82.99,-18.97,-0.22,-26.56,-19.96,19.58,180.48,16.28,28.21
429,12.49,77.84,-23.1,0.04,-28.81,-18.18,18.6,201.22,12.71,26.58
430,13.26,70.12,-27.83,0.13,-28.54,-14.3,17.07,238.17,9.91,25.57
431,14.11,61.02,-33.5,-0.09,-25.11,-8.94,14.97,280.57,7.56,25.14
432,14.4,51.74,-40.33,-0.74,-18.56,-3.09,12.29,311.37,5.43,25.32
433,13.45,43.22,-48.19,-1.85,-9.65,2.23,9.04,320.52,3.31,25.95
434,10.8,35.99,-56.5,-3.34,0.36,6.3,5.31,308.4,1.09,26.58
435,6.47,30.11,-64.17,-5.0,10.13,8.81,1.39,281.93,-1.31,26.36
436,0.87,25.34,-69.75,-6.57,18.53,9.83,-2.23,248.62,-4.0,24.14
437,-5.28,21.37,-71.77,-7.83,24.91,9.62,-4.96,213.08,-7.12,18.76
438,-11.24,18.12,-69.13,-8.68,29.05,8.54,-6.25,179.65,-10.83,9.45
439,-16.45,15.82,-61.49,-9.2,31.08,6.9,-5.76,149.76,-15.33,-3.79
440,-20.74,14.85,-49.41,-9.63,31.25,5.02,-3.54,125.75,-20.84,-19.83
441,-24.31,15.39,-34.13,-10.26,29.93,3.14,-0.11,104.3,-27.66,-36.37
442,-27.64,17.15,-17.27,-11.34,27.44,1.52,3.8,83.77,-36.1,-50.31
443,-31.36,19.3,-0.41,-12.99,24.14,0.29,7.42,66.04,-46.39,-58.48
444,-35.99,20.62,15.21,-15.2,20.38,-0.53,10.27,54.66,-58.3,-58.49
445,-41.72,19.92,28.69,-17.78,16.51,-1.04,12.14,51.94,-70.8,-49.54
446,-48.2,16.49,39.5,-20.4,12.8,-1.4,13.11,57.04,-81.95,-32.56
447,-54.4,10.37,47.33,-22.55,9.41,-1.73,13.33,68.03,-89.16,-9.93
448,-58.74,2.27,52.07,-23.63,6.34,-2.03,12.94,80.83,-89.92,15.27
449,-59.49,-6.69,53.89,-22.98,3.55,-2.29,12.05,92.45,-82.62,40.14
450,-55.29,-15.4,53.27,-20.08,0.98,-2.48,10.76,98.62,-67.28,62.41
451,-45.67,-23.23,50.94,-14.81,-1.36,-2.66,9.22,97.48,-45.62,80.65
452,-31.29,-30.06,47.69,-7.54,-3.38,-3.02,7.59,90.39,-20.56,94.06
453,-13.86,-36.4,44.21,0.82,-4.97,-3.76,5.99,80.48,4.57,102.27
454,4.4,-43.16,40.86,9.11,-6.17,-5.09,4.38,70.84,27.06,105.24
455,21.26,-51.34,37.64,16.21,-7.2,-7.03,2.63,63.17,45.22,103.31
456,35.06,-61.72,34.37,21.41,-8.48,-9.35,0.61,58.55,58.49,97.34
457,44.95,-74.27,30.83,24.5,-10.51,-11.62,-1.66,56.86,67.05,88.69
458,50.75,-87.83,26.96,25.68,-13.66,-13.25,-3.89,58.24,71.43,78.95
459,52.78,-99.92,22.92,25.35,-17.91,-13.65,-5.61,62.19,72.19,69.49
460,51.52,-107.22,18.99,23.86,-22.73,-12.43,-6.33,68.5,69.88,61.11
461,47.55,-106.47,15.48,21.5,-27.14,-9.53,-5.76,77.17,65.09,53.92
462,41.54,-95.71,12.5,18.5,-29.94,-5.19,-3.94,87.52,58.53,47.46
463,34.31,-75.08,9.97,15.11,-30.09,0.06,-1.24,97.84,51.0,41.2
464,26.82,-47.05,7.58,11.72,-27.07,5.48,1.76,105.5,43.27,34.87
465,20.04,-15.66,4.92,8.75,-21.01,10.33,4.52,108.26,35.92,28.69
466,14.69,14.74,1.65,6.61,-12.76,13.97,6.64,104.93,29.32,23.18
467,11.15,40.71,-2.4,5.49,-3.53,16.06,7.94,96.03,23.61,18.93
468,9.28,60.41,-7.17,5.38,5.42,16.54,8.4,83.53,18.84,16.08
469,8.64,73.5,-12.37,6.03,13.12,15.69,8.11,69.81,15.0,14.21
470,8.65,80.65,-17.63,7.07,19.02,13.98,7.2,56.86,12.01,12.39
471,8.87,82.79,-22.72,8.12,22.95,11.92,5.81,45.88,9.71,9.36
472,9.08,80.83,-27.56,8.92,24.95,9.93,4.09,37.61,7.81,3.99
473,9.34,75.58,-32.38,9.33,25.15,8.2,2.15,32.76,5.92,-4.5
474,9.79,68.02,-37.63,9.4,23.74,6.74,0.08,32.34,3.7,-16.13
475,10.51,59.29,-43.78,9.29,20.95,5.4,-2.11,37.48,0.93,-30.0
476,11.33,50.61,-51.21,9.15,17.12,4.0,-4.44,48.87,-2.38,-44.1
477,11.85,42.95,-59.92,9.05,12.71,2.43,-6.91,66.24,-6.03,-55.58
478,11.52,36.79,-69.4,8.88,8.14,0.7,-9.41,88.17,-9.85,-61.38
479,9.91,32.04,-78.52,8.46,3.76,-1.09,-11.72,112.42,-13.78,-59.07
480,6.84,28.27,-85.66,7.56,-0.22,-2.75,-13.44,136.65,-18.05,-47.75
481,2.54,24.99,-89.04,6.09,-3.71,-4.1,-14.23,159.09,-23.18,-28.43
482,-2.46,22.03,-87.15,4.09,-6.67,-5.01,-13.89,178.99,-29.8,-3.78
483,-7.51,19.56,-79.25,1.73,-9.1,-5.49,-12.47,196.64,-38.42,22.67
484,-12.11,18.04,-65.67,-0.78,-10.98,-5.8,-10.28,213.24,-49.07,47.62
485,-16.03,17.81,-47.74,-3.26,-12.37,-6.32,-7.81,230.46,-61.01,68.74
486,-19.41,18.83,-27.39,-5.57,-13.41,-7.41,-5.51,249.96,-72.64,84.88
487,-22.65,20.46,-6.66,-7.64,-14.4,-9.24,-3.69,272.92,-81.63,95.8
488,-26.21,21.6,12.74,-9.42,-15.65,-11.6,-2.52,299.43,-85.51,101.72
489,-30.52,21.09,29.7,-10.95,-17.5,-13.91,-1.99,328.32,-82.36,102.87
490,-35.79,18.08,43.62,-12.32,-20.11,-15.36,-2.04,357.06,-71.46,99.62
491,-41.81,12.44,54.25,-13.73,-23.41,-15.22,-2.57,382.25,-53.63,92.52
492,-47.88,4.71,61.56,-15.45,-27.0,-13.12,-3.5,400.27,-31.0,82.58
493,-52.72,-4.07,65.69,-17.62,-30.18,-9.22,-4.81,408.14,-6.48,71.11
494,-54.73,-12.78,66.96,-20.16,-31.99,-4.13,-6.48,404.07,17.03,59.5
495,-52.42,-20.68,65.98,-22.58,-31.48,1.28,-8.51,387.89,37.26,48.75
496,-44.93,-27.55,63.54,-24.12,-27.96,6.17,-10.87,360.91,52.88,39.25
497,-32.48,-33.77,60.45,-23.88,-21.34,9.98,-13.43,325.52,63.48,30.89
498,-16.39,-40.16,57.4,-21.17,-12.23,12.44,-15.94,284.69,69.31,23.25
499,1.15,-47.73,54.68,-15.86,-1.81,13.59,-17.94,241.25,70.95,16.05
500,17.8,-57.39,52.18,-8.4,8.43,13.59,-18.84,197.59,69.13,9.32
501,31.64,-69.42,49.53,0.2,17.19,12.66,-18.17,155.68,64.61,3.41
502,41.61,-83.07,46.32,8.71,23.61,10.99,-15.65,117.37,58.16,-1.27
503,47.56,-96.22,42.35,16.01,27.45,8.81,-11.46,84.63,50.57,-4.58
504,49.94,-105.69,37.74,21.41,28.92,6.39,-6.14,59.53,42.58,-6.84
505,49.45,-107.97,32.92,24.72,28.48,4.0,-0.48,43.55,34.79,-8.87
506,46.72,-100.4,28.42,26.15,26.59,1.85,4.72,36.76,27.7,-11.82
507,42.23,-82.31,24.62,26.07,23.63,0.03,8.94,37.3,21.59,-16.83
508,36.42,-55.45,21.61,24.82,19.93,-1.55,11.9,41.55,16.57,-24.68
509,29.81,-23.57,19.16,22.6,15.79,-3.06,13.61,45.29,12.63,-35.4
510,23.08,8.73,16.77,19.56,11.55,-4.59,14.24,45.16,9.65,-47.98
511,16.96,37.39,13.87,15.87,7.56,-6.09,13.99,39.77,7.45,-60.37
512,12.07,59.81,10.05,11.9,4.06,-7.34,13.02,29.8,5.88,-69.82
513,8.66,75.16,5.17,8.18,1.17,-8.1,11.47,17.17,4.66,-73.58
514,6.64,83.99,-0.58,5.22,-1.12,-8.31,9.38,3.83,3.51,-69.69
515,5.58,87.47,-6.8,3.39,-2.89,-8.18,6.78,-9.14,2.16,-57.75
516,5.02,86.77,-13.01,2.73,-4.21,-8.14,3.7,-21.48,0.34,-38.97
517,4.64,82.82,-18.88,2.92,-5.11,-8.71,0.22,-33.2,-2.08,-15.83
518,4.37,76.4,-24.31,3.46,-5.59,-10.14,-3.43,-43.88,-5.13,8.73
519,4.31,68.27,-29.52,3.92,-5.74,-12.28,-6.86,-52.48,-8.72,32.05
520,4.6,59.38,-34.93,4.1,-5.82,-14.53,-9.51,-57.66,-12.75,52.27
521,5.18,50.8,-41.07,4.09,-6.3,-16.07,-10.83,-58.53,-17.18,68.28
522,5.74,43.43,-48.44,4.15,-7.75,-16.1,-10.47,-55.07,-22.13,79.59
523,5.79,37.88,-57.32,4.48,-10.6,-14.23,-8.36,-48.07,-27.97,85.92
524,4.89,34.18,-67.58,5.07,-14.76,-10.54,-4.82,-38.92,-35.14,87.22
525,2.74,31.97,-78.46,5.67,-19.55,-5.62,-0.41,-29.02,-43.91,83.71
526,-0.6,30.69,-88.49,5.88,-23.68,-0.23,4.26,-19.73,-53.96,76.16
527,-4.79,29.88,-95.69,5.36,-25.71,4.82,8.6,-12.27,-64.09,65.81
528,-9.37,29.37,-98.01,3.99,-24.5,8.94,12.26,-7.82,-72.34,54.22
529,-13.85,29.26,-93.94,1.9,-19.68,11.8,15.0,-7.42,-76.41,42.86
530,-17.94,29.72,-83.08,-0.57,-11.78,13.33,16.78,-11.72,-74.45,32.74
531,-21.54,30.75,-66.29,-3.1,-2.05,13.6,17.59,-20.57,-65.77,24.21
532,-24.78,31.91,-45.47,-5.38,8.02,12.76,17.52,-32.89,-51.12,17.03
533,-27.93,32.5,-23.0,-7.29,17.08,10.96,16.65,-46.56,-32.48,10.7
534,-31.36,31.63,-1.05,-8.88,24.25,8.42,15.11,-58.66,-12.32,4.87
535,-35.44,28.59,18.8,-10.28,29.19,5.42,13.02,-66.04,7.09,-0.51
536,-40.45,23.06,35.68,-11.76,31.92,2.4,10.48,-66.04,24.15,-5.14
537,-46.32,15.25,49.28,-13.53,32.68,-0.24,7.59,-57.29,37.9,-8.61
538,-52.41,5.83,59.54,-15.78,31.72,-2.19,4.48,-40.34,47.88,-10.75
539,-57.44,-4.26,66.55,-18.5,29.32,-3.39,1.36,-17.75,53.78,-11.84
540,-59.67,-14.07,70.53,-21.41,25.8,-4.03,-1.47,6.53,55.43,-12.65
541,-57.42,-22.88,71.87,-23.93,21.56,-4.47,-3.62,28.18,52.89,-14.28
542,-49.71,-30.37,71.18,-25.29,17.08,-5.02,-4.7,43.74,46.64,-17.92
543,-36.73,-36.74,69.15,-24.72,12.84,-5.85,-4.43,51.46,37.66,-24.4
544,-19.91,-42.59,66.5,-21.78,9.17,-6.89,-2.74,51.42,27.26,-33.88
545,-1.59,-48.87,63.65,-16.46,6.21,-7.99,0.22,45.12,16.81,-45.51
546,15.79,-56.59,60.77,-9.29,3.9,-9.05,4.04,34.64,7.49,-57.37
547,30.24,-66.44,57.75,-1.2,2.07,-10.15,8.18,21.99,0.07,-66.87
548,40.74,-78.39,54.35,6.79,0.54,-11.46,12.06,8.72,-5.18,-71.28
549,47.09,-91.3,50.37,13.75,-0.78,-13.05,15.19,-3.99,-8.46,-68.64
550,49.69,-102.86,45.81,19.07,-1.93,-14.73,17.27,-15.22,-10.26,-58.33
551,49.16,-109.93,40.93,22.48,-2.87,-15.97,18.2,-24.12,-11.25,-41.32
552,46.12,-109.41,36.09,23.98,-3.66,-16.13,18.06,-29.97,-12.03,-19.87
553,41.18,-99.26,31.76,23.79,-4.48,-14.67,17.07,-32.33,-13.01,3.22
554,35.03,-79.39,28.17,22.2,-5.63,-11.44,15.47,-31.16,-14.26,25.3
555,28.45,-51.85,25.32,19.54,-7.54,-6.82,13.49,-26.86,-15.68,44.41
556,22.24,-20.38,22.94,16.18,-10.56,-1.55,11.27,-20.13,-17.07,59.42
557,17.05,10.75,20.58,12.48,-14.68,3.49,8.81,-11.75,-18.34,69.78
558,13.2,37.86,17.82,8.8,-19.42,7.58,6.09,-2.38,-19.67,75.35
559,10.64,58.72,14.4,5.47,-23.76,10.38,3.04,7.39,-21.47,76.17
560,9.04,72.64,10.26,2.72,-26.43,11.96,-0.24,16.95,-24.32,72.63
561,7.98,80.17,5.5,0.66,-26.27,12.61,-3.5,25.48,-28.83,65.46
562,7.15,82.39,0.3,-0.7,-22.73,12.66,-6.34,31.96,-35.49,55.84
563,6.45,80.47,-5.18,-1.52,-16.09,12.27,-8.27,35.36,-44.27,45.15
564,5.96,75.38,-10.78,-1.97,-7.33,11.42,-8.93,35.05,-54.51,34.74
565,5.87,67.97,-16.38,-2.21,2.2,10.04,-8.18,31.08,-64.77,25.54
566,6.21,59.12,-21.93,-2.33,11.29,8.12,-6.2,24.29,-72.94,17.97
567,6.8,49.82,-27.49,-2.3,19.11,5.81,-3.41,16.05,-76.79,11.93
568,7.18,41.06,-33.35,-2.05,25.27,3.42,-0.41,7.74,-74.58,6.96
569,6.77,33.73,-40.01,-1.58,29.62,1.2,2.24,0.3,-65.67,2.61
570,5.06,28.39,-47.96,-1.02,32.09,-0.69,4.11,-5.95,-50.75,-1.4
571,1.88,25.16,-57.44,-0.63,32.61,-2.26,5.01,-11.18,-31.67,-5.02
572,-2.57,23.75,-68.08,-0.75,31.2,-3.61,4.92,-15.7,-10.83,-8.0
573,-7.66,23.65,-78.68,-1.59,28.12,-4.79,4.05,-19.67,9.46,-10.08
574,-12.68,24.24,-87.38,-3.09,23.9,-5.76,2.68,-22.92,27.44,-11.24
575,-17.02,25.02,-92.11,-4.97,19.26,-6.42,1.05,-25.08,42.03,-11.81
576,-20.46,25.73,-91.17,-6.77,14.93,-6.85,-0.67,-25.76,52.69,-12.51
577,-23.19,26.3,-83.8,-8.13,11.41,-7.31,-2.5,-24.81,59.24,-14.33
578,-25.71,26.73,-70.41,-8.9,8.88,-8.19,-4.55,-22.44,61.66,-18.24
579,-28.66,26.97,-52.48,-9.29,7.18,-9.71,-6.98,-19.23,60.11,-24.94
580,-32.53,26.76,-32.01,-9.67,5.98,-11.77,-9.81,-15.94,55.03,-34.45
581,-37.55,25.63,-11.07,-10.48,4.88,-13.8,-12.9,-13.23,47.21,-45.88
582,-43.52,23.02,8.7,-11.99,3.63,-14.9,-15.84,-11.55,37.73,-57.38
583,-49.71,18.54,26.17,-14.28,2.16,-14.3,-18.08,-10.99,27.82,-66.38
584,-54.87,12.16,40.69,-17.15,0.57,-11.61,-19.06,-11.4,18.61,-70.27
585,-57.36,4.25,51.95,-20.19,-0.96,-7.1,-18.4,-12.42,10.89,-67.16
586,-55.57,-4.43,59.81,-22.82,-2.33,-1.52,-16.06,-13.48,4.97,-56.57
587,-48.41,-13.06,64.34,-24.36,-3.56,4.19,-12.34,-13.74,0.71,-39.6
588,-35.87,-20.94,65.9,-24.1,-4.83,9.23,-7.83,-12.12,-2.31,-18.6
589,-19.17,-27.74,65.09,-21.52,-6.46,13.14,-3.19,-7.52,-4.61,3.55
590,-0.52,-33.54,62.73,-16.53,-8.82,15.83,0.98,0.85,-6.57,24.29
591,17.5,-38.71,59.62,-9.59,-12.2,17.39,4.32,12.9,-8.34,41.91
592,32.64,-43.87,56.35,-1.6,-16.63,17.95,6.72,27.52,-9.93,55.56
593,43.5,-49.72,53.16,6.26,-21.81,17.59,8.26,42.54,-11.34,65.02
594,49.74,-56.92,50.01,13.01,-26.97,16.38,9.09,55.33,-12.69,70.3
595,51.8,-65.83,46.67,18.02,-31.01,14.47,9.31,63.46,-14.32,71.4
596,50.5,-76.22,42.98,21.11,-32.73,12.16,8.94,65.42,-16.71,68.43
597,46.75,-86.87,38.97,22.42,-31.26,9.75,7.85,60.89,-20.45,61.79
598,41.37,-95.56,34.85,22.19,-26.28,7.51,5.93,50.57,-26.08,52.35
599,35.07,-99.47,30.97,20.68,-18.27,5.54,3.11,35.87,-33.97,41.44
600,28.54,-95.95,27.66,18.11,-8.33,3.81,-0.55,18.43,-44.06,30.56
601,22.41,-83.49,25.04,14.75,2.16,2.24,-4.7,0.08,-55.65,20.99
602,17.16,-62.44,23.02,10.91,11.89,0.77,-8.83,-17.23,-67.26,13.51
603,13.05,-35.06,21.27,6.98,19.92,-0.53,-12.26,-31.57,-76.71,8.2
604,10.05,-4.97,19.38,3.31,25.81,-1.58,-14.4,-41.22,-81.65,4.62
605,7.95,23.93,16.91,0.23,29.5,-2.33,-14.77,-45.09,-80.15,2.07
606,6.44,48.49,13.59,-2.06,31.2,-2.89,-13.27,-43.22,-71.4,-0.07
607,5.35,66.85,9.31,-3.37,31.19,-3.46,-10.08,-37.04,-55.97,-2.1
